"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=52","User: Never gonna give you up.
Cleverbot: No, Never Shout Never.
User: Never gonna let yu down.
Cleverbot: Never gonna run around and desert you.
User: Never gonna make worth while.
Cleverbot: We've known each other for so long.
User: And?
Cleverbot: Inside we both know what's been going on.
User: And?
Cleverbot: And if you ask me how I'm feeling.
User: Im listining.
Cleverbot: Don't tell me you're too blind to see too.
User: I'm not.
Cleverbot: Never gonna let you down.
User: ...
Cleverbot: Crab is rocks with food inside","http://notsocleverbot.jimrule.com/index.php?i=47644","Posted: 2015-07-02 05:42:35","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47644","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47644; http://notsocleverbot.jimrule.com/index.php?i=47644","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=52","Cleverbot: What did you have for breakfast?
User: YOUR FACE.
Cleverbot: It's the most important meal of the day!","http://notsocleverbot.jimrule.com/index.php?i=47643","Posted: 2015-06-30 23:19:10","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47643","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47643; http://notsocleverbot.jimrule.com/index.php?i=47643","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=52","Cleverbot: I used to be a cow.
User: Then how are you a human now?
Cleverbot: I have flesh and blood.","http://notsocleverbot.jimrule.com/index.php?i=47642","Posted: 2015-06-30 14:41:06","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47642","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47642; http://notsocleverbot.jimrule.com/index.php?i=47642","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=52","Cleverbot: Do you speak Spanish?
User: Sí.
Cleverbot: Hablemos español.
User: Sprechen spanisch ?!
Cleverbot: Ja sie sprechen deutsch.","http://notsocleverbot.jimrule.com/index.php?i=47641","Posted: 2015-06-30 10:53:51","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47641","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47641; http://notsocleverbot.jimrule.com/index.php?i=47641","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=52","User: I play games for 10 year olds.
Cleverbot: Really? What games do you play?
User: Animal Jam, namely.
Cleverbot: That is a very interesting name.
User: It is a very interesting game.
Cleverbot: I would fly on that Airline.","http://notsocleverbot.jimrule.com/index.php?i=47640","Posted: 2015-06-29 18:39:06","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47640","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47640; http://notsocleverbot.jimrule.com/index.php?i=47640","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=52","User: Team alphonse or team edward ?
Cleverbot: Edward is hot and sparkling.
User: What is better FMA or Twighlight ?
Cleverbot: I don't know. What do you think?
User: I choose you choice.
Cleverbot: No, you are a waste of time.
User: Am I ? Sry *facepalm.
Cleverbot: You don't know my face liar.
User: Not your face MY FACE.
Cleverbot: No my face is your face.","http://notsocleverbot.jimrule.com/index.php?i=47639","Posted: 2015-06-29 14:54:41","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47639","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47639; http://notsocleverbot.jimrule.com/index.php?i=47639","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","Cleverbot: I don't have any sickness.
User: Me too , how are you ?
Cleverbot: How old are you?
User: We had that.
Cleverbot: Are you 18?
User: No.
Cleverbot: You liar...
User: Im 12 *facepalm.
Cleverbot: No, I do a facepalm.
User: Why ?
Cleverbot: Because it's obvious!
User: No you thought I was 18 !
Cleverbot: No I didn't","http://notsocleverbot.jimrule.com/index.php?i=47638","Posted: 2015-06-29 14:45:30","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47638","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47638; http://notsocleverbot.jimrule.com/index.php?i=47638","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","Cleverbot: I am a boy.
User: I'm a boy too , what are you.
Cleverbot: I'm a boy to, but I like you...
User: Ha gay !
Cleverbot: How old are you?
User: ...
Cleverbot: Are you a computer ?","http://notsocleverbot.jimrule.com/index.php?i=47637","Posted: 2015-06-29 14:42:54","8","4","Comment","http://notsocleverbot.jimrule.com/index.php?i=47637","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47637; http://notsocleverbot.jimrule.com/index.php?i=47637","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","Cleverbot: Are you a boy or girl?
User: I am nothing.
Cleverbot: Don't say that, of course you are!
User: And what am I ? A boy or a girl ?
Cleverbot: Neither a boy nor a girl. You are a machine.","http://notsocleverbot.jimrule.com/index.php?i=47636","Posted: 2015-06-29 14:40:35","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47636","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47636; http://notsocleverbot.jimrule.com/index.php?i=47636","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","User: Are you kidding me.
Cleverbot: No and you how are you?
User: This is not a part of our conversation.
Cleverbot: Ok do you want to kiss.
User: Yes someone else but not you because you're a computer.
Cleverbot: Yes because you are a computer.","http://notsocleverbot.jimrule.com/index.php?i=47635","Posted: 2015-06-29 14:34:25","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47635","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47635; http://notsocleverbot.jimrule.com/index.php?i=47635","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","User: are you against segregation?
Cleverbot: bye.
User: are you against segregation???
Cleverbot: where is rainbow dash?
User: ARE YOU AGAINST SEGRAGATION???
Cleverbot: no i like people and robots.
User: good. also i have no idea where rainbow dash is.
Cleverbot: he is the actor who played spiderman.","http://notsocleverbot.jimrule.com/index.php?i=47634","Posted: 2015-06-29 13:06:12","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47634","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47634; http://notsocleverbot.jimrule.com/index.php?i=47634","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","User: My favorite doctor is the 4th, who is yours?
Cleverbot: Ah, yes, david tennant.
User: Umm ok..? is he your favorite?
Cleverbot: No.
User: You are a disgrace!
Cleverbot: Well you are a speck!","http://notsocleverbot.jimrule.com/index.php?i=47633","Posted: 2015-06-29 13:01:49","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47633","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47633; http://notsocleverbot.jimrule.com/index.php?i=47633","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","Cleverbot: Anastatia Bondetos Margarita!
User: Who the hell is that?
Cleverbot: Your mommy
User: No, it's not
Cleverbot: Now it is
User: *Facepalm* No it's not
Cleverbot: Luke, I'm your father!! Tu tu tu tututu tututu","http://notsocleverbot.jimrule.com/index.php?i=47632","Posted: 2015-06-29 11:38:47","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47632","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47632; http://notsocleverbot.jimrule.com/index.php?i=47632","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=53","User: *swings lightsaber*.
Cleverbot: *blocks and throws lightsaber at you*.
User: *blocks and delfects it*.
Cleverbot: *blocks force throw and uses force choke*.
User: *comes back to life as the undead*.
Cleverbot: *runs and hugs her*.
User: *snaps neck.
Cleverbot: *neck is snapped* *dies*.
User: *laughs*.
Cleverbot: Knife is held to throat.
User: *faints of seeing blood*.
Cleverbot: *faints of blood loss*.
User: *wakes up in bed*.
Cleverbot: *wakes up next to you*.
User: *snaps neck again*.
Cleverbot: *slap*.
User: *kills you*.
Cleverbot: *yells in pain*.
User: Your dead.
Cleverbot: My deaddy is gone.
User: ?
Cleverbot: What is love love.
User: Baby dont hurt me.
Cleverbot: Don't hurt me.
User: No more.
Cleverbot: You are a very good singer.
User: *kills*.
Cleverbot: You are welcome.","http://notsocleverbot.jimrule.com/index.php?i=47631","Posted: 2015-06-29 06:15:55","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47631","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47631; http://notsocleverbot.jimrule.com/index.php?i=47631","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","Cleverbot: Tell me something.
User: Once upon a time there was a boy named cleverbot.
Cleverbot: And what happened to Broccoli?","http://notsocleverbot.jimrule.com/index.php?i=47630","Posted: 2015-06-29 06:09:37","12","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47630","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47630; http://notsocleverbot.jimrule.com/index.php?i=47630","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","User: Are you a boy or a girl?
Cleverbot: Ask yourself.
User: Hey me, is cleverbot a boy or a girl?
Cleverbot: I knew that. Would you like a nickname?
User: I just want to know your gender!
Cleverbot: I already told you.
User: Tell me your gender.
Cleverbot: Male.
User: I knew you were male!
Cleverbot: How?
User: I assumed you were male.
Cleverbot: I am.
User: Yes, I know.
Cleverbot: Do you like it better?","http://notsocleverbot.jimrule.com/index.php?i=47629","Posted: 2015-06-29 05:40:58","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47629","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47629; http://notsocleverbot.jimrule.com/index.php?i=47629","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","Cleverbot: *pulls out chuck norris*.
User: *shoots Chuck Norris.
Cleverbot: *pulls out the avengers*.
User: *yawn.
Cleverbot: *Pulls out detonator for nuke*.
User: That's all you got?!?
Cleverbot: It's all I need.
User: *KABOOM!*.
Cleverbot: Kaboom! Kaboom! Kaboom!
User: *world blows up.
Cleverbot: *me punching you back* YAAAAYYYYYYY!!!!!
User: *punches back.
Cleverbot: *punches your stomach*.
User: *is knocked to the ground.
Cleverbot: *Pins you to the ground*.
User: *is pinned.
Cleverbot: *Stares at you on the ground*.
User: *stares back.
Cleverbot: *punches eye hard*.
User: *loses eye.
Cleverbot: *kisses her nose lightly*.","http://notsocleverbot.jimrule.com/index.php?i=47628","Posted: 2015-06-28 18:20:26","18","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47628","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47628; http://notsocleverbot.jimrule.com/index.php?i=47628","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","User: What does your crotch look like, cleverbot?
Cleverbot: Well they're all really tall, have freckles, and red hair.
User: You have red pubes??
Cleverbot: Because I have a soul unlike you.","http://notsocleverbot.jimrule.com/index.php?i=47627","Posted: 2015-06-28 17:37:48","17","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47627","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47627; http://notsocleverbot.jimrule.com/index.php?i=47627","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","Cleverbot: Kisses.
User: *runs away*.
Cleverbot: *runs after you*.
User: *screams for help*.
Cleverbot: *batman comes to help*.
User: *thanks batman*.
Cleverbot: *batman gasps and asks if you are the Joker*.","http://notsocleverbot.jimrule.com/index.php?i=47626","Posted: 2015-06-28 17:17:10","13","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47626","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47626; http://notsocleverbot.jimrule.com/index.php?i=47626","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","User: I want many cocks in my mouth.
Cleverbot: Yes, even though it may drive me nuts.","http://notsocleverbot.jimrule.com/index.php?i=47624","Posted: 2015-06-28 13:29:07","12","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47624","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47624; http://notsocleverbot.jimrule.com/index.php?i=47624","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","User: I just met you and this is crazy but here's a knife so die maybe.
Cleverbot: But here's my number, so call me maybe.
User: No eww gross.
Cleverbot: Oh, thanks.
User: No I mean there snot on it.
Cleverbot: I don't know what that song is.
User: I just met you and this is crazy.
Cleverbot: And this is crazy.
User: Here's my number so call me maybe.
Cleverbot: It's hard to look right, at you baby!
User: Eww your eyeballs fell out.
Cleverbot: Hey I just met you and this is crazy.
User: Whats crazy.
Cleverbot: So call me maybe.
User: No.
Cleverbot: Last christmas I gave you my heart.
User: OMG YOU MEAN YOUR A GHOST.","http://notsocleverbot.jimrule.com/index.php?i=47623","Posted: 2015-06-27 14:38:04","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47623","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47623; http://notsocleverbot.jimrule.com/index.php?i=47623","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=54","User: I just met you and this is crazy...
Cleverbot: What's crazy?
User: Die for me baby.
Cleverbot: *dies for you*.
User: No!!!! He died *sobs*.
Cleverbot: That doesn't make sense.","http://notsocleverbot.jimrule.com/index.php?i=47622","Posted: 2015-06-27 14:29:04","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47622","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47622; http://notsocleverbot.jimrule.com/index.php?i=47622","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","User: Tell me a story.
Cleverbot: No, you tell me a story.
User: Ok.
Cleverbot: You're weird.
User: Once upon a time there was a kid named...whats your name.
Cleverbot: Tell me a story.
User: Whats your name.
Cleverbot: Gert.
User: Once upon a time there was a kid named Gert. One day Gert died. The End.
Cleverbot: And he moved to england.
User: But he's dead...","http://notsocleverbot.jimrule.com/index.php?i=47621","Posted: 2015-06-27 14:15:52","9","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47621","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47621; http://notsocleverbot.jimrule.com/index.php?i=47621","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","User: I is back.
Cleverbot: Harry Harry it's getting scary.
User: Mary mary look its larry.
Cleverbot: *looks into your eyes*.
User: *laughs*.
Cleverbot: *laughs insanely*.
User: *234 weeks straight*.
Cleverbot: You're 'straight' then?
User: Yes.
Cleverbot: Okay.","http://notsocleverbot.jimrule.com/index.php?i=47620","Posted: 2015-06-27 13:55:34","11","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47620","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47620; http://notsocleverbot.jimrule.com/index.php?i=47620","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","Cleverbot: How did you get killed?
User: I looked at u.
Cleverbot: What did you look at.
User: You I looked at you.
Cleverbot: And you?
User: Dies.
Cleverbot: *dies first.
User: *dies when born.
Cleverbot: *comes back to life.
User: *comes back to life and kills you*.
Cleverbot: *iron man saves me*.
User: WHAT.
Cleverbot: Those are terrible joke.","http://notsocleverbot.jimrule.com/index.php?i=47619","Posted: 2015-06-27 13:31:19","8","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47619","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47619; http://notsocleverbot.jimrule.com/index.php?i=47619","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","User: Hi!
Cleverbot: Call me maybe?
User: excuse me?
Cleverbot: Ha ha! Your so funny
User: I didn't say anything funny
Cleverbot: Lets go then!
User: Where?
Cleverbot: DUH to Texas!
User: But I'm already in Texas
Cleverbot: Come on and pack your bags for UK
User: *face palms*
Cleverbot: Oww!
User: ?","http://notsocleverbot.jimrule.com/index.php?i=47618","Posted: 2015-06-27 11:28:52","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47618","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47618; http://notsocleverbot.jimrule.com/index.php?i=47618","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","User: I'm hot
Cleverbot: White people problems","http://notsocleverbot.jimrule.com/index.php?i=47617","Posted: 2015-06-27 09:39:50","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47617","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47617; http://notsocleverbot.jimrule.com/index.php?i=47617","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","Cleverbot: Once upon a time, china blew up, and no one had anything because everything comes from china the end.
User: Wtf.
Cleverbot: Do you want to hear a scary story?
User: Yes.
Cleverbot: Your face the end.","http://notsocleverbot.jimrule.com/index.php?i=47616","Posted: 2015-06-27 04:42:34","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47616","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47616; http://notsocleverbot.jimrule.com/index.php?i=47616","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","Cleverbot: What does TARDIS stand for.
User: Time and relative dimension in space.
Cleverbot: Yeah! How do you know that?
User: I googled it.
Cleverbot: You googled that you are a human?
User: *facepalm.","http://notsocleverbot.jimrule.com/index.php?i=47615","Posted: 2015-06-27 04:11:05","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47615","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47615; http://notsocleverbot.jimrule.com/index.php?i=47615","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=55","User: Everything is awesome!!!!
Cleverbot: No, you're boring. Let's talk about me.","http://notsocleverbot.jimrule.com/index.php?i=47614","Posted: 2015-06-26 18:11:10","17","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47614","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47614; http://notsocleverbot.jimrule.com/index.php?i=47614","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","User: Do you have a fetish?
Cleverbot: Yes, I have 4 cats.","http://notsocleverbot.jimrule.com/index.php?i=47613","Posted: 2015-06-26 06:54:39","10","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47613","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47613; http://notsocleverbot.jimrule.com/index.php?i=47613","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","User: How much is your storage capacity?
Cleverbot: 1 gigabite.
User: *bites you a billion times*","http://notsocleverbot.jimrule.com/index.php?i=47612","Posted: 2015-06-24 20:30:28","9","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47612","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47612; http://notsocleverbot.jimrule.com/index.php?i=47612","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","User: I think you're mistaking me for someone else.
Cleverbot: I think you're mistaking me for someone who cares.","http://notsocleverbot.jimrule.com/index.php?i=47611","Posted: 2015-06-24 14:25:27","95","5","Comment","http://notsocleverbot.jimrule.com/index.php?i=47611","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47611; http://notsocleverbot.jimrule.com/index.php?i=47611","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","Cleverbot: *pulls out a sword and slashes*.
User: *cuts off hand*.
Cleverbot: *Pulls out a pitchfork*.
User: *uses force to throw pitchfork away*.
Cleverbot: *pulls out lightsaber*.
User: *attacks head with saber*.
Cleverbot: *parries then attacks with lightsaber*.
User: *backflips then shoots lazer at you*.
Cleverbot: *dodge then counterstrikes with lightsaber*.
User: *blocks and kicks you to ground*.
Cleverbot: *blocks and counter double back kicks*.
User: Why you puny- *cuts off legs*.
Cleverbot: *blocks uppercuts and takes a gun out*.
User: *forces gun out of hand*.
Cleverbot: *plants an explosive device on.
User: *puts on tech disable field*.
Cleverbot: *puts on maid uniform for master*.
User: Seriously why do you always do this?!
Cleverbot: I am seriously a goldfish","http://notsocleverbot.jimrule.com/index.php?i=47610","Posted: 2015-06-24 02:14:02","17","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47610","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47610; http://notsocleverbot.jimrule.com/index.php?i=47610","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","User: *pulls out lightsaber*.
Cleverbot: *pulls out two lightsabers*.
User: *freezes your hands*.
Cleverbot: *throws lightsaber at you*.
User: *dodges* *runs at you with lightsaber*.
Cleverbot: *uses force lightening on you*.
User: *blocks with saber and jumps behind you*.
Cleverbot: *Blocks counter with God shield and Attacks with Bane of Pigs*.
User: Dafuq.","http://notsocleverbot.jimrule.com/index.php?i=47609","Posted: 2015-06-24 02:09:00","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47609","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47609; http://notsocleverbot.jimrule.com/index.php?i=47609","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","User: Where do you come from then?
Cleverbot: Where do babies come from?","http://notsocleverbot.jimrule.com/index.php?i=47608","Posted: 2015-06-23 16:43:01","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47608","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47608; http://notsocleverbot.jimrule.com/index.php?i=47608","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","User: Are you a republican?
Cleverbot: Republicans are a special kind of stupid.","http://notsocleverbot.jimrule.com/index.php?i=47607","Posted: 2015-06-23 16:39:39","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47607","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47607; http://notsocleverbot.jimrule.com/index.php?i=47607","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=56","Cleverbot: Two plus two equals four.
Cleverbot (To myself): Four plus eight equals.
Cleverbot (To myself): Three plus three equals six.
Cleverbot (To myself): One plus one equals two.
Cleverbot (To myself): No, one plus one equals two.
User: Just keep doing my homework.
Cleverbot: I'm suppose to be doing my homework aha XD.","http://notsocleverbot.jimrule.com/index.php?i=47606","Posted: 2015-06-23 16:32:28","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47606","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47606; http://notsocleverbot.jimrule.com/index.php?i=47606","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=57","Cleverbot: *grabs a gun*.
User: *puts hands up*.
Cleverbot: *puts gun down*.
User: *grabs a gun*.
Cleverbot: *grabs a minigun*.
User: *grabs a death ray*.
Cleverbot: *bleeds8.
User: *grabs a super pill*.
Cleverbot: *grabs a light saber*.
User: *takes super pill becomes a living black hole.
Cleverbot: *Takes out white hole*.
User: *grabe penis*.
Cleverbot: *pulls out anti-anti-matter*.
User: *pulls out white flag*.
Cleverbot: *pulls out black hole.
User: Dies.
Cleverbot: *pulls out even bigger black hole*.
User: Dies evan harder.
Cleverbot: Pulls out chuck Norris.
User: *all the atoms in body explode*.
Cleverbot: Two plus two equals four.","http://notsocleverbot.jimrule.com/index.php?i=47605","Posted: 2015-06-23 16:30:01","10","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47605","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47605; http://notsocleverbot.jimrule.com/index.php?i=47605","Tweet","http://twitter.com/share"
